fecha,departamento,enCurso,cantCasosNuevosCALC,cantCasosNuevosAPP,cantFallecidos,acumFallecidos,cantRecuperados,acumRecuperados,acumcasos
2021-01-17,Río Negro(UY-RN),19,0,0,0,1,3,56,76
2021-01-17,Rivera(UY-RV),550,44,44,1,20,55,1543,2113
2021-01-17,Rocha(UY-RO),223,18,18,0,1,13,292,516
2021-01-17,Salto(UY-SA),139,15,15,0,2,6,143,284
2021-01-17,San José(UY-SJ),233,26,26,0,5,18,557,795
2021-01-17,Soriano(UY-SO),32,2,2,1,8,2,147,187
2021-01-17,Tacuarembó(UY-TA),186,13,13,0,3,10,351,540
2021-01-17,Treinta y Tres(UY-TT),58,2,2,0,2,6,174,234
2021-01-18,Artigas(UY-AR),94,7,7,1,5,6,271,370
2021-01-18,Canelones(UY-CA),1125,61,61,0,32,103,3638,4795
2021-01-18,Cerro Largo(UY-CL),120,4,4,1,7,15,363,490
2021-01-18,Colonia(UY-CO),61,6,6,0,0,6,270,331
2021-01-18,Durazno(UY-DU),100,6,6,0,5,1,197,302
2021-01-18,Flores(UY-FS),6,1,1,0,0,0,20,26
2021-01-18,Florida(UY-FD),19,1,1,0,0,1,191,210
2021-01-18,Lavalleja(UY-LA),52,4,4,0,1,5,104,157
2021-01-18,Maldonado(UY-MA),249,19,19,0,8,15,594,851
2021-01-18,Montevideo(UY-MO),4654,298,298,4,216,399,15412,20282
2021-01-18,Paysandú(UY-PA),87,3,3,0,1,10,148,236
2021-01-18,Río Negro(UY-RN),18,1,1,0,1,3,59,78
2021-01-18,Rivera(UY-RV),544,51,51,1,21,51,1594,2159
2021-01-18,Rocha(UY-RO),186,4,4,0,1,30,322,509
2021-01-18,Salto(UY-SA),127,6,6,0,2,17,160,289
2021-01-18,San José(UY-SJ),226,3,3,0,5,10,567,798
2021-01-18,Soriano(UY-SO),38,12,12,1,9,5,152,199
2021-01-18,Tacuarembó(UY-TA),168,6,6,0,3,24,375,546
2021-01-18,Treinta y Tres(UY-TT),52,1,1,0,2,7,181,235
2021-01-19,Artigas(UY-AR),89,3,3,0,5,7,278,372
2021-01-19,Canelones(UY-CA),1062,59,59,0,32,127,3765,4859
2021-01-19,Cerro Largo(UY-CL),111,9,9,1,8,15,378,497
2021-01-19,Colonia(UY-CO),60,6,6,0,0,9,279,339
2021-01-19,Durazno(UY-DU),89,8,8,0,5,18,215,309
2021-01-19,Flores(UY-FS),6,0,0,0,0,0,20,26
2021-01-19,Florida(UY-FD),19,1,1,0,0,2,193,212
2021-01-19,Lavalleja(UY-LA),49,1,1,0,1,4,108,158
2021-01-19,Maldonado(UY-MA),259,32,32,1,9,21,615,883
2021-01-19,Montevideo(UY-MO),4474,309,309,9,225,468,15880,20579
2021-01-19,Paysandú(UY-PA),85,4,4,0,1,6,154,240
2021-01-19,Río Negro(UY-RN),21,3,3,0,1,0,59,81
2021-01-19,Rivera(UY-RV),556,57,57,0,21,46,1640,2217
2021-01-19,Rocha(UY-RO),182,20,20,0,1,22,344,527
2021-01-19,Salto(UY-SA),134,17,17,0,2,10,170,306
2021-01-19,San José(UY-SJ),222,11,11,0,5,17,584,811
2021-01-19,Soriano(UY-SO),40,5,5,0,9,2,154,203
2021-01-19,Tacuarembó(UY-TA),197,43,43,0,3,14,389,589
2021-01-19,Treinta y Tres(UY-TT),51,2,2,0,2,4,185,238
2021-01-20,Artigas(UY-AR),89,17,17,1,6,15,293,388
2021-01-20,Canelones(UY-CA),1082,125,125,0,32,109,3874,4988
2021-01-20,Cerro Largo(UY-CL),104,10,10,0,8,18,396,508
2021-01-20,Colonia(UY-CO),71,12,12,0,0,2,281,352
2021-01-20,Durazno(UY-DU),110,24,24,1,6,2,217,333
2021-01-20,Flores(UY-FS),7,1,1,0,0,0,20,27
2021-01-20,Florida(UY-FD),20,1,1,0,0,0,193,213
2021-01-20,Lavalleja(UY-LA),51,7,7,0,1,5,113,165
2021-01-20,Maldonado(UY-MA),244,22,22,0,9,36,651,904
2021-01-20,Montevideo(UY-MO),4590,511,511,2,227,384,16264,21081
2021-01-20,Paysandú(UY-PA),86,9,9,0,1,8,162,249
2021-01-20,Río Negro(UY-RN),17,0,0,0,1,4,63,81
2021-01-20,Rivera(UY-RV),531,34,34,0,21,60,1700,2252
2021-01-20,Rocha(UY-RO),179,15,15,0,1,12,356,536
2021-01-20,Salto(UY-SA),141,13,13,0,2,7,177,320
2021-01-20,San José(UY-SJ),223,20,20,1,6,19,603,832
2021-01-20,Soriano(UY-SO),37,3,3,0,9,6,160,206
2021-01-20,Tacuarembó(UY-TA),202,26,26,1,4,19,408,614
2021-01-20,Treinta y Tres(UY-TT),56,7,7,0,2,2,187,245
2021-01-21,Artigas(UY-AR),88,9,9,0,6,10,303,397
2021-01-21,Canelones(UY-CA),999,71,71,2,34,162,4036,5069
2021-01-21,Cerro Largo(UY-CL),95,0,0,0,8,7,403,506
2021-01-21,Colonia(UY-CO),83,17,17,0,0,4,285,368
2021-01-21,Durazno(UY-DU),105,6,6,0,6,12,229,340
2021-01-21,Flores(UY-FS),7,0,0,0,0,0,20,27
2021-01-21,Florida(UY-FD),19,0,0,0,0,1,194,213
2021-01-21,Lavalleja(UY-LA),51,3,3,0,1,3,116,168
2021-01-21,Maldonado(UY-MA),244,30,30,0,9,31,682,935
2021-01-21,Montevideo(UY-MO),4566,434,434,9,236,427,16691,21493
2021-01-21,Paysandú(UY-PA),94,14,14,0,1,6,168,263
2021-01-21,Río Negro(UY-RN),21,8,8,0,1,4,67,89
2021-01-21,Rivera(UY-RV),505,30,30,0,21,55,1755,2281
2021-01-21,Rocha(UY-RO),162,11,11,0,1,31,387,550
2021-01-21,Salto(UY-SA),137,10,10,0,2,14,191,330
2021-01-21,San José(UY-SJ),223,26,26,0,6,0,603,832
2021-01-21,Soriano(UY-SO),46,12,12,0,9,2,162,217
2021-01-21,Tacuarembó(UY-TA),215,26,26,0,4,12,420,639
2021-01-21,Treinta y Tres(UY-TT),51,2,2,0,2,8,195,248
2021-01-22,Artigas(UY-AR),86,9,9,1,7,10,313,406
2021-01-22,Canelones(UY-CA),1026,128,128,0,34,109,4145,5205
2021-01-22,Cerro Largo(UY-CL),90,6,6,2,10,11,414,514
2021-01-22,Colonia(UY-CO),83,8,8,0,0,6,291,374
2021-01-22,Durazno(UY-DU),119,21,21,0,6,8,237,362
2021-01-22,Flores(UY-FS),7,0,0,0,0,0,20,27
2021-01-22,Florida(UY-FD),19,1,1,0,0,1,195,214
2021-01-22,Lavalleja(UY-LA),58,13,13,0,1,6,122,181
2021-01-22,Maldonado(UY-MA),284,66,66,1,10,26,708,1002
2021-01-22,Montevideo(UY-MO),4795,718,718,11,247,459,17150,22192
2021-01-22,Paysandú(UY-PA),91,8,8,0,1,10,178,270
2021-01-22,Río Negro(UY-RN),25,4,4,0,1,1,68,94
2021-01-22,Rivera(UY-RV),504,61,61,0,21,62,1817,2342
2021-01-22,Rocha(UY-RO),167,29,29,0,1,25,412,580
2021-01-22,Salto(UY-SA),141,21,21,1,3,16,207,351
2021-01-22,San José(UY-SJ),253,34,34,0,6,32,635,894
2021-01-22,Soriano(UY-SO),64,22,22,1,10,2,164,238
2021-01-22,Tacuarembó(UY-TA),227,32,32,0,4,18,438,669
2021-01-22,Treinta y Tres(UY-TT),52,5,5,0,2,6,201,255
2021-01-23,Artigas(UY-AR),79,5,5,0,7,12,325,411
2021-01-23,Canelones(UY-CA),1034,120,120,0,34,127,4272,5340
2021-01-23,Cerro Largo(UY-CL),87,9,9,0,10,10,424,521
2021-01-23,Colonia(UY-CO),83,8,8,0,0,9,300,383
2021-01-23,Durazno(UY-DU),137,24,24,0,6,7,244,387
2021-01-23,Flores(UY-FS),6,0,0,0,0,1,21,27
2021-01-23,Florida(UY-FD),22,6,6,0,0,2,197,219
2021-01-23,Lavalleja(UY-LA),65,12,12,0,1,4,126,192
2021-01-23,Maldonado(UY-MA),291,23,23,-1,9,19,727,1027
2021-01-23,Montevideo(UY-MO),4720,455,455,4,251,506,17656,22627
2021-01-23,Paysandú(UY-PA),90,7,7,0,1,8,186,277
2021-01-23,Río Negro(UY-RN),26,3,3,0,1,2,70,97
2021-01-23,Rivera(UY-RV),481,34,34,0,21,56,1873,2375
2021-01-23,Rocha(UY-RO),181,26,26,0,1,12,424,606
2021-01-23,Salto(UY-SA),161,33,33,1,4,13,220,385
2021-01-23,San José(UY-SJ),246,15,15,0,6,23,658,910
2021-01-23,Soriano(UY-SO),69,7,7,-1,9,3,167,245
2021-01-23,Tacuarembó(UY-TA),229,13,13,0,4,12,450,683
2021-01-23,Treinta y Tres(UY-TT),46,1,1,0,2,6,207,255
2021-01-24,Artigas(UY-AR),86,13,13,0,7,6,331,424
2021-01-24,Canelones(UY-CA),991,75,75,0,34,125,4397,5422
2021-01-24,Cerro Largo(UY-CL),82,5,5,0,10,8,432,524
2021-01-24,Colonia(UY-CO),81,3,3,0,0,6,306,387
2021-01-24,Durazno(UY-DU),135,7,7,1,7,8,252,394
2021-01-24,Flores(UY-FS),7,1,1,0,0,0,21,28
2021-01-24,Florida(UY-FD),22,1,1,0,0,0,197,219
2021-01-24,Lavalleja(UY-LA),65,5,5,0,1,5,131,197
2021-01-24,Maldonado(UY-MA),307,21,21,0,9,13,740,1056
2021-01-24,Montevideo(UY-MO),4630,389,389,7,258,454,18110,22998
2021-01-24,Paysandú(UY-PA),76,5,5,0,1,18,204,281
2021-01-24,Río Negro(UY-RN),33,8,8,0,1,1,71,105
2021-01-24,Rivera(UY-RV),495,52,52,0,21,38,1911,2427
2021-01-24,Rocha(UY-RO),176,5,5,1,2,10,434,612
2021-01-24,Salto(UY-SA),161,6,6,0,4,6,226,391
2021-01-24,San José(UY-SJ),245,11,11,0,6,12,670,921
2021-01-24,Soriano(UY-SO),71,4,4,0,9,2,169,249
2021-01-24,Tacuarembó(UY-TA),275,55,55,0,4,9,459,738
2021-01-24,Treinta y Tres(UY-TT),49,4,4,0,2,2,209,260
2021-01-25,Artigas(UY-AR),80,8,8,0,7,13,344,431
2021-01-25,Canelones(UY-CA),932,42,42,1,35,121,4518,5485
2021-01-25,Cerro Largo(UY-CL),68,0,0,0,10,13,445,523
2021-01-25,Colonia(UY-CO),78,10,10,0,0,13,319,397
2021-01-25,Durazno(UY-DU),127,2,2,1,8,10,262,397
2021-01-25,Flores(UY-FS),6,0,0,0,0,1,22,28
2021-01-25,Florida(UY-FD),21,0,0,0,0,0,197,218
2021-01-25,Lavalleja(UY-LA),62,3,3,0,1,4,135,198
2021-01-25,Maldonado(UY-MA),321,24,24,0,9,21,761,1091
2021-01-25,Montevideo(UY-MO),4351,253,253,9,267,486,18596,23214
2021-01-25,Paysandú(UY-PA),70,0,0,1,2,4,208,280
2021-01-25,Río Negro(UY-RN),31,3,3,0,1,5,76,108
2021-01-25,Rivera(UY-RV),469,43,43,1,22,70,1981,2472
2021-01-25,Rocha(UY-RO),160,7,7,0,2,22,456,618
2021-01-25,Salto(UY-SA),119,2,2,0,4,45,271,394
2021-01-25,San José(UY-SJ),240,9,9,0,6,17,687,933
2021-01-25,Soriano(UY-SO),69,0,0,0,9,4,173,251
2021-01-25,Tacuarembó(UY-TA),256,5,5,1,5,22,481,742
2021-01-25,Treinta y Tres(UY-TT),48,1,1,0,2,2,211,261
2021-01-26,Artigas(UY-AR),87,11,11,0,7,4,348,442
2021-01-26,Canelones(UY-CA),954,86,86,2,37,78,4596,5587
2021-01-26,Cerro Largo(UY-CL),72,7,7,0,10,4,449,531
2021-01-26,Colonia(UY-CO),82,10,10,0,0,6,325,407
2021-01-26,Durazno(UY-DU),127,11,11,1,9,13,275,411
2021-01-26,Flores(UY-FS),6,0,0,0,0,0,22,28
2021-01-26,Florida(UY-FD),21,4,4,1,1,3,200,222
2021-01-26,Lavalleja(UY-LA),63,7,7,0,1,6,141,205
2021-01-26,Maldonado(UY-MA),339,40,40,0,9,25,786,1134
2021-01-26,Montevideo(UY-MO),4218,356,356,4,271,446,19042,23531
2021-01-26,Paysandú(UY-PA),65,5,5,0,2,11,219,286
2021-01-26,Río Negro(UY-RN),32,2,2,0,1,1,77,110
2021-01-26,Rivera(UY-RV),458,28,28,1,23,44,2025,2506
2021-01-26,Rocha(UY-RO),161,16,16,0,2,16,472,635
2021-01-26,Salto(UY-SA),133,21,21,0,4,6,277,414
2021-01-26,San José(UY-SJ),235,12,12,1,7,22,709,951
2021-01-26,Soriano(UY-SO),69,4,4,0,9,4,177,255
2021-01-26,Tacuarembó(UY-TA),254,24,24,0,5,25,506,765
2021-01-26,Treinta y Tres(UY-TT),42,0,0,1,3,4,215,260
2021-01-27,Artigas(UY-AR),71,3,3,0,7,18,366,444
2021-01-27,Canelones(UY-CA),999,91,91,1,38,84,4680,5717
2021-01-27,Cerro Largo(UY-CL),74,6,6,0,10,4,453,537
2021-01-27,Colonia(UY-CO),88,13,13,0,0,6,331,419
2021-01-27,Durazno(UY-DU),125,3,3,0,9,6,281,415
2021-01-27,Flores(UY-FS),3,0,0,0,0,3,25,28
2021-01-27,Florida(UY-FD),19,2,2,0,1,3,203,223
2021-01-27,Lavalleja(UY-LA),67,8,8,0,1,3,144,212
2021-01-27,Maldonado(UY-MA),352,30,30,0,9,40,826,1187
2021-01-27,Montevideo(UY-MO),4062,360,360,3,274,439,19481,23817
2021-01-27,Paysandú(UY-PA),58,3,3,0,2,9,228,288
2021-01-27,Río Negro(UY-RN),31,0,0,0,1,1,78,110
2021-01-27,Rivera(UY-RV),453,51,51,0,23,56,2081,2557
2021-01-27,Rocha(UY-RO),167,10,10,0,2,6,478,647
2021-01-27,Salto(UY-SA),137,18,18,0,4,15,292,433
2021-01-27,San José(UY-SJ),238,13,13,0,7,18,727,972
2021-01-27,Soriano(UY-SO),64,6,6,1,10,10,187,261
2021-01-27,Tacuarembó(UY-TA),275,33,33,0,5,12,518,798
2021-01-27,Treinta y Tres(UY-TT),40,2,2,1,4,4,219,263
2021-01-28,Artigas(UY-AR),77,8,8,0,7,2,368,452
2021-01-28,Canelones(UY-CA),1037,80,80,1,39,76,4756,5832
2021-01-28,Cerro Largo(UY-CL),74,5,5,0,10,5,458,542
2021-01-28,Colonia(UY-CO),87,9,9,0,0,10,341,428
2021-01-28,Durazno(UY-DU),132,18,18,0,9,10,291,432
2021-01-28,Flores(UY-FS),2,0,0,0,0,1,26,28
2021-01-28,Florida(UY-FD),20,5,5,0,1,4,207,228
2021-01-28,Lavalleja(UY-LA),76,12,12,0,1,3,147,224
2021-01-28,Maldonado(UY-MA),356,25,25,0,9,25,851,1216
2021-01-28,Montevideo(UY-MO),3880,311,311,6,280,447,19928,24088
2021-01-28,Paysandú(UY-PA),63,7,7,0,2,2,230,295
2021-01-28,Río Negro(UY-RN),30,0,0,0,1,1,79,110
2021-01-28,Rivera(UY-RV),432,20,20,1,24,39,2120,2576
2021-01-28,Rocha(UY-RO),165,12,12,0,2,13,491,658
2021-01-28,Salto(UY-SA),146,17,17,0,4,7,299,449
2021-01-28,San José(UY-SJ),235,20,20,0,7,24,751,993
2021-01-28,Soriano(UY-SO),61,1,1,0,10,4,191,262
2021-01-28,Tacuarembó(UY-TA),258,11,11,0,5,29,547,810
2021-01-28,Treinta y Tres(UY-TT),35,1,1,0,4,6,225,264
2021-01-29,Artigas(UY-AR),76,10,10,0,7,10,378,461
2021-01-29,Canelones(UY-CA),1038,104,104,3,42,111,4867,5947
2021-01-29,Cerro Largo(UY-CL),70,9,9,0,10,13,471,551
2021-01-29,Colonia(UY-CO),90,10,10,0,0,7,348,438
2021-01-29,Durazno(UY-DU),124,7,7,0,9,15,306,439
2021-01-29,Flores(UY-FS),3,1,1,0,0,0,26,29
2021-01-29,Florida(UY-FD),21,3,3,0,1,2,209,231
2021-01-29,Lavalleja(UY-LA),75,3,3,0,1,3,150,226
2021-01-29,Maldonado(UY-MA),374,42,42,0,9,25,876,1259
2021-01-29,Montevideo(UY-MO),3667,330,330,7,287,519,20447,24401
2021-01-29,Paysandú(UY-PA),59,5,5,0,2,9,239,300
2021-01-29,Río Negro(UY-RN),30,0,0,0,1,0,79,110
2021-01-29,Rivera(UY-RV),427,33,33,0,24,36,2156,2607
2021-01-29,Rocha(UY-RO),144,5,5,0,2,24,515,661
2021-01-29,Salto(UY-SA),140,12,12,0,4,17,316,460
2021-01-29,San José(UY-SJ),254,34,34,0,7,18,769,1030
2021-01-29,Soriano(UY-SO),67,7,7,0,10,1,192,269
2021-01-29,Tacuarembó(UY-TA),262,27,27,0,5,23,570,837
2021-01-29,Treinta y Tres(UY-TT),37,9,9,0,4,7,232,273
2021-01-30,Artigas(UY-AR),75,8,8,0,7,9,387,469
2021-01-30,Canelones(UY-CA),1043,77,77,3,45,81,4948,6036
2021-01-30,Cerro Largo(UY-CL),74,8,8,0,10,4,475,559
2021-01-30,Colonia(UY-CO),87,11,11,0,0,14,362,449
2021-01-30,Durazno(UY-DU),114,5,5,0,9,15,321,444
2021-01-30,Flores(UY-FS),2,0,0,0,0,1,27,29
2021-01-30,Florida(UY-FD),29,7,7,0,1,0,209,239
2021-01-30,Lavalleja(UY-LA),72,5,5,0,1,9,159,232
2021-01-30,Maldonado(UY-MA),363,27,27,0,9,36,912,1284
2021-01-30,Montevideo(UY-MO),3597,407,407,3,290,458,20905,24792
2021-01-30,Paysandú(UY-PA),67,15,15,0,2,9,248,317
2021-01-30,Río Negro(UY-RN),24,1,1,0,1,7,86,111
2021-01-30,Rivera(UY-RV),412,13,13,0,24,28,2184,2620
2021-01-30,Rocha(UY-RO),131,6,6,0,2,20,535,668
2021-01-30,Salto(UY-SA),140,11,11,0,4,9,325,469
2021-01-30,San José(UY-SJ),239,15,15,0,7,32,801,1047
2021-01-30,Soriano(UY-SO),72,12,12,0,10,7,199,281
2021-01-30,Tacuarembó(UY-TA),269,23,23,0,5,17,587,861
2021-01-30,Treinta y Tres(UY-TT),26,1,1,0,4,12,244,274
2021-01-31,Artigas(UY-AR),73,7,7,0,7,9,396,476
2021-01-31,Canelones(UY-CA),1005,60,60,1,46,113,5061,6112
2021-01-31,Cerro Largo(UY-CL),66,5,5,0,10,13,488,564
2021-01-31,Colonia(UY-CO),88,8,8,0,0,7,369,457
2021-01-31,Durazno(UY-DU),100,4,4,0,9,17,338,447
2021-01-31,Flores(UY-FS),2,0,0,0,0,0,27,29
2021-01-31,Florida(UY-FD),33,5,5,0,1,2,211,245
2021-01-31,Lavalleja(UY-LA),65,4,4,0,1,11,170,236
2021-01-31,Maldonado(UY-MA),352,32,32,0,9,46,958,1319
2021-01-31,Montevideo(UY-MO),3510,330,330,4,294,391,21296,25100
2021-01-31,Paysandú(UY-PA),71,11,11,0,2,7,255,328
2021-01-31,Río Negro(UY-RN),26,4,4,0,1,2,88,115
2021-01-31,Rivera(UY-RV),382,33,33,0,24,63,2247,2653
2021-01-31,Rocha(UY-RO),125,5,5,0,2,12,547,674
2021-01-31,Salto(UY-SA),139,10,10,0,4,13,338,481
2021-01-31,San José(UY-SJ),224,9,9,0,7,24,825,1056
2021-01-31,Soriano(UY-SO),65,7,7,0,10,14,213,288
2021-01-31,Tacuarembó(UY-TA),266,20,20,0,5,23,610,881
2021-01-31,Treinta y Tres(UY-TT),27,3,3,0,4,2,246,277
2021-02-01,Artigas(UY-AR),65,4,4,0,7,12,408,480
2021-02-01,Canelones(UY-CA),938,37,37,1,47,124,5185,6170
2021-02-01,Cerro Largo(UY-CL),61,1,1,0,10,5,493,564
2021-02-01,Colonia(UY-CO),88,6,6,0,0,6,375,463
2021-02-01,Durazno(UY-DU),96,7,7,0,9,11,349,454
2021-02-01,Flores(UY-FS),2,0,0,0,0,0,27,29
2021-02-01,Florida(UY-FD),28,1,1,0,1,5,216,245
2021-02-01,Lavalleja(UY-LA),54,1,1,0,1,12,182,237
2021-02-01,Maldonado(UY-MA),311,9,9,0,9,48,1006,1326
2021-02-01,Montevideo(UY-MO),3282,252,252,6,300,460,21756,25338
2021-02-01,Paysandú(UY-PA),75,14,14,0,2,10,265,342
2021-02-01,Río Negro(UY-RN),21,0,0,0,1,5,93,115
2021-02-01,Rivera(UY-RV),359,25,25,1,25,47,2294,2678
2021-02-01,Rocha(UY-RO),106,5,5,0,2,18,565,673
2021-02-01,Salto(UY-SA),122,5,5,0,4,22,360,486
2021-02-01,San José(UY-SJ),217,15,15,0,7,21,846,1070
2021-02-01,Soriano(UY-SO),56,3,3,0,10,12,225,291
2021-02-01,Tacuarembó(UY-TA),242,10,10,0,5,33,643,890
2021-02-01,Treinta y Tres(UY-TT),26,1,1,0,4,1,247,277
2021-02-02,Artigas(UY-AR),62,3,3,0,7,6,414,483
2021-02-02,Canelones(UY-CA),911,69,69,2,49,105,5290,6250
2021-02-02,Cerro Largo(UY-CL),65,5,5,0,10,1,494,569
2021-02-02,Colonia(UY-CO),95,7,7,0,0,4,379,474
2021-02-02,Durazno(UY-DU),81,9,9,1,10,24,373,464
2021-02-02,Flores(UY-FS),2,0,0,0,0,0,27,29
2021-02-02,Florida(UY-FD),37,8,8,0,1,0,216,254
2021-02-02,Lavalleja(UY-LA),49,3,3,0,1,7,189,239
2021-02-02,Maldonado(UY-MA),207,29,29,2,11,29,1035,1253
2021-02-02,Montevideo(UY-MO),3348,325,325,3,303,345,22101,25752
2021-02-02,Paysandú(UY-PA),73,5,5,0,2,7,272,347
2021-02-02,Río Negro(UY-RN),10,0,0,0,1,9,102,113
2021-02-02,Rivera(UY-RV),353,27,27,1,26,31,2325,2704
2021-02-02,Rocha(UY-RO),94,6,6,0,2,17,582,678
2021-02-02,Salto(UY-SA),120,21,21,0,4,25,385,509
2021-02-02,San José(UY-SJ),217,11,11,0,7,10,856,1080
2021-02-02,Soriano(UY-SO),57,4,4,0,10,3,228,295
2021-02-02,Tacuarembó(UY-TA),229,6,6,0,5,19,662,896
2021-02-02,Treinta y Tres(UY-TT),26,1,1,0,4,1,248,278
2021-02-03,Artigas(UY-AR),62,5,5,0,7,3,417,486
2021-02-03,Canelones(UY-CA),940,117,117,2,51,96,5386,6377
2021-02-03,Cerro Largo(UY-CL),75,14,14,0,10,2,496,581
2021-02-03,Colonia(UY-CO),86,9,9,0,0,18,397,483
2021-02-03,Durazno(UY-DU),83,10,10,0,10,8,381,474
2021-02-03,Flores(UY-FS),1,0,0,0,0,1,28,29
2021-02-03,Florida(UY-FD),43,6,6,0,1,1,217,261
2021-02-03,Lavalleja(UY-LA),50,7,7,0,1,5,194,245
2021-02-03,Maldonado(UY-MA),294,27,27,1,12,36,1071,1377
2021-02-03,Montevideo(UY-MO),3178,233,233,6,309,304,22405,25892
2021-02-03,Paysandú(UY-PA),79,11,11,0,2,6,278,359
2021-02-03,Río Negro(UY-RN),10,13,13,0,1,1,103,114
2021-02-03,Rivera(UY-RV),319,1,1,1,27,57,2382,2728
2021-02-03,Rocha(UY-RO),96,31,31,0,2,10,592,690
2021-02-03,Salto(UY-SA),121,14,14,0,4,8,393,518
2021-02-03,San José(UY-SJ),207,15,15,0,7,27,883,1097
2021-02-03,Soriano(UY-SO),58,9,9,0,10,8,236,304
2021-02-03,Tacuarembó(UY-TA),206,25,25,1,6,47,709,921
2021-02-03,Treinta y Tres(UY-TT),23,1,1,0,4,4,252,279
2021-02-04,Artigas(UY-AR),62,7,7,1,8,6,423,493
2021-02-04,Canelones(UY-CA),916,57,57,1,52,85,5471,6439
2021-02-04,Cerro Largo(UY-CL),79,8,8,0,10,5,501,590
2021-02-04,Colonia(UY-CO),97,19,19,1,1,8,405,503
2021-02-04,Durazno(UY-DU),91,15,15,0,10,7,388,489
2021-02-04,Flores(UY-FS),2,1,1,0,0,0,28,30
2021-02-04,Florida(UY-FD),42,1,1,0,1,2,219,262
2021-02-04,Lavalleja(UY-LA),57,13,13,0,1,6,200,258
2021-02-04,Maldonado(UY-MA),281,22,22,0,12,37,1108,1401
2021-02-04,Montevideo(UY-MO),3196,341,341,7,316,304,22709,26221
2021-02-04,Paysandú(UY-PA),103,24,24,0,2,1,279,384
2021-02-04,Río Negro(UY-RN),9,0,0,0,1,1,104,114
2021-02-04,Rivera(UY-RV),297,27,27,2,29,45,2427,2753
2021-02-04,Rocha(UY-RO),79,3,3,0,2,20,612,693
2021-02-04,Salto(UY-SA),109,5,5,0,4,16,409,522
2021-02-04,San José(UY-SJ),209,20,20,0,7,20,903,1119
2021-02-04,Soriano(UY-SO),65,12,12,0,10,5,241,316
2021-02-04,Tacuarembó(UY-TA),201,19,19,0,6,22,731,938
2021-02-04,Treinta y Tres(UY-TT),22,0,0,0,4,1,253,279
2021-02-05,Artigas(UY-AR),49,0,0,0,8,12,435,492
2021-02-05,Canelones(UY-CA),896,62,62,1,53,100,5571,6520
2021-02-05,Cerro Largo(UY-CL),81,9,9,0,10,7,508,599
2021-02-05,Colonia(UY-CO),116,22,22,0,1,3,408,525
2021-02-05,Durazno(UY-DU),89,10,10,0,10,13,401,500
2021-02-05,Flores(UY-FS),2,0,0,0,0,0,28,30
2021-02-05,Florida(UY-FD),42,3,3,0,1,3,222,265
2021-02-05,Lavalleja(UY-LA),67,14,14,0,1,4,204,272
2021-02-05,Maldonado(UY-MA),283,33,33,0,12,32,1140,1435
2021-02-05,Montevideo(UY-MO),3180,287,287,1,317,278,22987,26484
2021-02-05,Paysandú(UY-PA),107,9,9,0,2,5,284,393
2021-02-05,Río Negro(UY-RN),10,2,2,0,1,1,105,116
2021-02-05,Rivera(UY-RV),279,9,9,0,29,26,2453,2761
2021-02-05,Rocha(UY-RO),77,8,8,0,2,10,622,701
2021-02-05,Salto(UY-SA),109,5,5,0,4,5,414,527
2021-02-05,San José(UY-SJ),203,13,13,0,7,19,922,1132
2021-02-05,Soriano(UY-SO),61,2,2,0,10,6,247,318
2021-02-05,Tacuarembó(UY-TA),188,16,16,0,6,29,760,954
2021-02-05,Treinta y Tres(UY-TT),19,0,0,0,4,3,256,279
2021-02-06,Artigas(UY-AR),48,3,3,0,8,4,439,495
2021-02-06,Canelones(UY-CA),876,61,61,0,53,91,5662,6591
2021-02-06,Cerro Largo(UY-CL),84,8,8,0,10,5,513,607
2021-02-06,Colonia(UY-CO),118,12,12,0,1,11,419,538
2021-02-06,Durazno(UY-DU),90,8,8,0,10,8,409,509
2021-02-06,Flores(UY-FS),2,0,0,0,0,0,28,30
2021-02-06,Florida(UY-FD),40,2,2,0,1,4,226,267
2021-02-06,Lavalleja(UY-LA),80,16,16,0,1,3,207,288
2021-02-06,Maldonado(UY-MA),284,25,25,1,13,22,1162,1459
2021-02-06,Montevideo(UY-MO),3207,280,280,2,319,233,23220,26746
2021-02-06,Paysandú(UY-PA),104,8,8,0,2,11,295,401
2021-02-06,Río Negro(UY-RN),9,0,0,0,1,1,106,116
2021-02-06,Rivera(UY-RV),270,21,21,0,29,32,2485,2784
2021-02-06,Rocha(UY-RO),69,8,8,0,2,15,637,708
2021-02-06,Salto(UY-SA),102,6,6,0,4,13,427,533
2021-02-06,San José(UY-SJ),204,16,16,0,7,17,939,1150
2021-02-06,Soriano(UY-SO),70,12,12,0,10,3,250,330
2021-02-06,Tacuarembó(UY-TA),186,26,26,0,6,28,788,980
2021-02-06,Treinta y Tres(UY-TT),19,1,1,0,4,1,257,280
2021-02-07,Artigas(UY-AR),39,4,4,0,8,13,452,499
2021-02-07,Canelones(UY-CA),873,58,58,0,53,83,5745,6671
2021-02-07,Cerro Largo(UY-CL),82,12,12,0,10,14,527,619
2021-02-07,Colonia(UY-CO),124,11,11,0,1,8,427,552
2021-02-07,Durazno(UY-DU),88,7,7,0,10,9,418,516
2021-02-07,Flores(UY-FS),2,0,0,0,0,0,28,30
2021-02-07,Florida(UY-FD),37,1,1,0,1,4,230,268
2021-02-07,Lavalleja(UY-LA),86,6,6,0,1,0,207,294
